regiao,estado,coduf,data,semanaEpi,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Nordeste,SE,28,28/04/2020,18,280,83,11,1
Nordeste,SE,28,29/04/2020,18,337,57,12,1
Nordeste,SE,28,30/04/2020,18,447,110,12,0
Nordeste,SE,28,01/05/2020,18,517,70,14,2
Nordeste,SE,28,02/05/2020,18,601,84,14,0
Nordeste,SE,28,03/05/2020,19,730,129,14,0
Nordeste,SE,28,04/05/2020,19,772,42,17,3
Nordeste,SE,28,05/05/2020,19,898,126,21,4
Nordeste,SE,28,06/05/2020,19,998,100,23,2
Nordeste,SE,28,07/05/2020,19,1214,216,25,2
Nordeste,SE,28,08/05/2020,19,1438,224,28,3
Nordeste,SE,28,09/05/2020,19,1588,150,33,5
Nordeste,SE,28,10/05/2020,20,1771,183,34,1
Nordeste,SE,28,11/05/2020,20,1800,29,37,3
Nordeste,SE,28,12/05/2020,20,2032,232,37,0
Nordeste,SE,28,13/05/2020,20,2268,236,42,5
Nordeste,SE,28,14/05/2020,20,2494,226,47,5
Nordeste,SE,28,15/05/2020,20,2868,374,50,3
Nordeste,SE,28,16/05/2020,20,3135,267,53,3
Nordeste,SE,28,17/05/2020,21,3343,208,57,4
Nordeste,SE,28,18/05/2020,21,3566,223,59,2
Nordeste,SE,28,19/05/2020,21,3967,401,63,4
Nordeste,SE,28,20/05/2020,21,4277,310,69,6
Nordeste,SE,28,21/05/2020,21,4734,457,76,7
Nordeste,SE,28,22/05/2020,21,4922,188,82,6
Nordeste,SE,28,23/05/2020,21,5131,209,86,4
Nordeste,SE,28,24/05/2020,22,5314,183,93,7
Nordeste,SE,28,25/05/2020,22,5448,134,103,10
Nordeste,SE,28,26/05/2020,22,5735,287,116,13
Nordeste,SE,28,27/05/2020,22,5912,177,127,11
Nordeste,SE,28,28/05/2020,22,6156,244,135,8
Nordeste,SE,28,29/05/2020,22,6462,306,142,7
Nordeste,SE,28,30/05/2020,22,6805,343,149,7
Nordeste,SE,28,31/05/2020,23,6999,194,158,9
Nordeste,SE,28,01/06/2020,23,7233,234,166,8
Nordeste,SE,28,02/06/2020,23,7555,322,172,6
Nordeste,SE,28,03/06/2020,23,7989,434,180,8
Nordeste,SE,28,04/06/2020,23,8200,211,186,6
Nordeste,SE,28,05/06/2020,23,8577,377,198,12
Nordeste,SE,28,06/06/2020,23,8972,395,208,10
Nordeste,SE,28,07/06/2020,24,9290,318,217,9
Nordeste,SE,28,08/06/2020,24,9727,437,234,17
Nordeste,SE,28,09/06/2020,24,10126,399,252,18
Nordeste,SE,28,10/06/2020,24,10615,489,264,12
Nordeste,SE,28,11/06/2020,24,11056,441,283,19
Nordeste,SE,28,12/06/2020,24,11534,478,305,22
Nordeste,SE,28,13/06/2020,24,12866,1332,316,11
Nordeste,SE,28,14/06/2020,25,13968,1102,330,14
Nordeste,SE,28,15/06/2020,25,15675,1707,352,22
Nordeste,SE,28,16/06/2020,25,16310,635,364,12
Nordeste,SE,28,17/06/2020,25,16807,497,383,19
Nordeste,SE,28,18/06/2020,25,17338,531,400,17
Nordeste,SE,28,19/06/2020,25,17808,470,426,26
Nordeste,SE,28,20/06/2020,25,18449,641,448,22
Nordeste,SE,28,21/06/2020,26,18985,536,462,14
Nordeste,SE,28,22/06/2020,26,19384,399,491,29
Nordeste,SE,28,23/06/2020,26,19883,499,511,20
Nordeste,SE,28,24/06/2020,26,20353,470,524,13
Nordeste,SE,28,25/06/2020,26,21081,728,554,30
Nordeste,SE,28,26/06/2020,26,21908,827,579,25
Nordeste,SE,28,27/06/2020,26,23319,1411,605,26
Nordeste,SE,28,28/06/2020,27,24421,1102,620,15
Nordeste,SE,28,29/06/2020,27,24817,396,653,33
Nordeste,SE,28,30/06/2020,27,25411,594,676,23
Nordeste,SE,28,01/07/2020,27,25915,504,701,25
Nordeste,SE,28,02/07/2020,27,26612,697,725,24
Nordeste,SE,28,03/07/2020,27,28186,1574,764,39
Nordeste,SE,28,04/07/2020,27,29761,1575,783,19
Nordeste,SE,28,05/07/2020,28,30217,456,798,15
Nordeste,SE,28,06/07/2020,28,30718,501,826,28
Nordeste,SE,28,07/07/2020,28,31640,922,851,25
Nordeste,SE,28,08/07/2020,28,32490,850,875,24
Nordeste,SE,28,09/07/2020,28,33416,926,901,26
Nordeste,SE,28,10/07/2020,28,34713,1297,931,30
Nordeste,SE,28,11/07/2020,28,36046,1333,954,23
Nordeste,SE,28,12/07/2020,29,37631,1585,984,30
Nordeste,SE,28,13/07/2020,29,38221,590,1012,28
Nordeste,SE,28,14/07/2020,29,39167,946,1033,21
Nordeste,SE,28,15/07/2020,29,40139,972,1054,21
Nordeste,SE,28,16/07/2020,29,41226,1087,1071,17
Nordeste,SE,28,17/07/2020,29,41888,662,1088,17
Nordeste,SE,28,18/07/2020,29,43072,1184,1111,23
Nordeste,SE,28,19/07/2020,30,45243,2171,1125,14
Nordeste,SE,28,20/07/2020,30,46059,816,1156,31
Nordeste,SE,28,21/07/2020,30,47110,1051,1182,26
Nordeste,SE,28,22/07/2020,30,48140,1030,1211,29
Nordeste,SE,28,23/07/2020,30,49397,1257,1247,36
Nordeste,SE,28,24/07/2020,30,51132,1735,1284,37
Nordeste,SE,28,25/07/2020,30,52264,1132,1303,19
Nordeste,SE,28,26/07/2020,31,52603,339,1314,11
Nordeste,SE,28,27/07/2020,31,53612,1009,1340,26
Nordeste,SE,28,28/07/2020,31,55009,1397,1359,19
Nordeste,SE,28,29/07/2020,31,56214,1205,1390,31
Nordeste,SE,28,30/07/2020,31,57684,1470,1408,18
Nordeste,SE,28,31/07/2020,31,58713,1029,1434,26
Nordeste,SE,28,01/08/2020,31,59724,1011,1448,14
Nordeste,SE,28,02/08/2020,32,60035,311,1465,17
Nordeste,SE,28,03/08/2020,32,60479,444,1489,24
Nordeste,SE,28,04/08/2020,32,61069,590,1509,20
Nordeste,SE,28,05/08/2020,32,61986,917,1525,16
Nordeste,SE,28,06/08/2020,32,62844,858,1537,12
Nordeste,SE,28,07/08/2020,32,63728,884,1558,21
Nordeste,SE,28,08/08/2020,32,64271,543,1577,19
Nordeste,SE,28,09/08/2020,33,64693,422,1589,12
Nordeste,SE,28,10/08/2020,33,64974,281,1614,25
Nordeste,SE,28,11/08/2020,33,65455,481,1633,19
Nordeste,SE,28,12/08/2020,33,65865,410,1653,20
Nordeste,SE,28,13/08/2020,33,66810,945,1670,17
Nordeste,SE,28,14/08/2020,33,67225,415,1684,14
Nordeste,SE,28,15/08/2020,33,67701,476,1696,12
Nordeste,SE,28,16/08/2020,34,67997,296,1705,9
Nordeste,SE,28,17/08/2020,34,68313,316,1717,12
Nordeste,SE,28,18/08/2020,34,68699,386,1729,12
Nordeste,SE,28,19/08/2020,34,69067,368,1745,16
Nordeste,SE,28,20/08/2020,34,69502,435,1757,12
Nordeste,SE,28,21/08/2020,34,69845,343,1761,4
Nordeste,SE,28,22/08/2020,34,70252,407,1771,10
Nordeste,SE,28,23/08/2020,35,70472,220,1782,11
Nordeste,SE,28,24/08/2020,35,70606,134,1793,11
Nordeste,SE,28,25/08/2020,35,70926,320,1808,15
Nordeste,SE,28,26/08/2020,35,71222,296,1822,14
Nordeste,BA,29,25/02/2020,9,0,0,0,0
Nordeste,BA,29,26/02/2020,9,0,0,0,0
Nordeste,BA,29,27/02/2020,9,0,0,0,0
Nordeste,BA,29,28/02/2020,9,0,0,0,0
Nordeste,BA,29,29/02/2020,9,0,0,0,0
Nordeste,BA,29,01/03/2020,10,0,0,0,0
Nordeste,BA,29,02/03/2020,10,0,0,0,0
Nordeste,BA,29,03/03/2020,10,0,0,0,0
Nordeste,BA,29,04/03/2020,10,0,0,0,0
Nordeste,BA,29,05/03/2020,10,0,0,0,0
Nordeste,BA,29,06/03/2020,10,1,1,0,0
Nordeste,BA,29,07/03/2020,10,2,1,0,0
Nordeste,BA,29,08/03/2020,11,2,0,0,0
Nordeste,BA,29,09/03/2020,11,2,0,0,0
Nordeste,BA,29,10/03/2020,11,2,0,0,0
Nordeste,BA,29,11/03/2020,11,2,0,0,0
Nordeste,BA,29,12/03/2020,11,2,0,0,0
Nordeste,BA,29,13/03/2020,11,2,0,0,0
Nordeste,BA,29,14/03/2020,11,2,0,0,0
Nordeste,BA,29,15/03/2020,12,2,0,0,0
Nordeste,BA,29,16/03/2020,12,2,0,0,0
Nordeste,BA,29,17/03/2020,12,3,1,0,0
Nordeste,BA,29,18/03/2020,12,3,0,0,0
Nordeste,BA,29,19/03/2020,12,30,27,0,0
Nordeste,BA,29,20/03/2020,12,33,3,0,0
Nordeste,BA,29,21/03/2020,12,41,8,0,0
Nordeste,BA,29,22/03/2020,13,49,8,0,0
Nordeste,BA,29,23/03/2020,13,63,14,0,0
Nordeste,BA,29,24/03/2020,13,76,13,0,0
Nordeste,BA,29,25/03/2020,13,84,8,0,0
Nordeste,BA,29,26/03/2020,13,104,20,0,0
Nordeste,BA,29,27/03/2020,13,115,11,0,0
Nordeste,BA,29,28/03/2020,13,127,12,0,0
Nordeste,BA,29,29/03/2020,14,154,27,1,1
Nordeste,BA,29,30/03/2020,14,176,22,1,0
Nordeste,BA,29,31/03/2020,14,213,37,2,1
Nordeste,BA,29,01/04/2020,14,246,33,2,0
Nordeste,BA,29,02/04/2020,14,267,21,3,1
Nordeste,BA,29,03/04/2020,14,282,15,5,2
Nordeste,BA,29,04/04/2020,14,332,50,7,2
Nordeste,BA,29,05/04/2020,15,401,69,9,2
Nordeste,BA,29,06/04/2020,15,431,30,10,1
Nordeste,BA,29,07/04/2020,15,456,25,12,2
Nordeste,BA,29,08/04/2020,15,497,41,15,3
Nordeste,BA,29,09/04/2020,15,559,62,19,4
Nordeste,BA,29,10/04/2020,15,604,45,19,0
Nordeste,BA,29,11/04/2020,15,635,31,21,2
Nordeste,BA,29,12/04/2020,16,673,38,21,0
Nordeste,BA,29,13/04/2020,16,723,50,22,1
Nordeste,BA,29,14/04/2020,16,759,36,22,0
Nordeste,BA,29,15/04/2020,16,807,48,27,5
Nordeste,BA,29,16/04/2020,16,951,144,30,3
Nordeste,BA,29,17/04/2020,16,1059,108,36,6
Nordeste,BA,29,18/04/2020,16,1193,134,37,1
Nordeste,BA,29,19/04/2020,17,1230,37,45,8
Nordeste,BA,29,20/04/2020,17,1341,111,46,1
Nordeste,BA,29,21/04/2020,17,1489,148,47,1
Nordeste,BA,29,22/04/2020,17,1644,155,50,3
Nordeste,BA,29,23/04/2020,17,1789,145,59,9
Nordeste,BA,29,24/04/2020,17,1962,173,64,5
Nordeste,BA,29,25/04/2020,17,2081,119,70,6
Nordeste,BA,29,26/04/2020,18,2209,128,73,3
Nordeste,BA,29,27/04/2020,18,2354,145,76,3
Nordeste,BA,29,28/04/2020,18,2540,186,86,10
Nordeste,BA,29,29/04/2020,18,2646,106,96,10
Nordeste,BA,29,30/04/2020,18,2851,205,104,8
Nordeste,BA,29,01/05/2020,18,3085,234,117,13
Nordeste,BA,29,02/05/2020,18,3267,182,123,6
Nordeste,BA,29,03/05/2020,19,3495,228,123,0
Nordeste,BA,29,04/05/2020,19,3734,239,141,18
Nordeste,BA,29,05/05/2020,19,4040,306,146,5
Nordeste,BA,29,06/05/2020,19,4301,261,160,14
Nordeste,BA,29,07/05/2020,19,4528,227,165,5
Nordeste,BA,29,08/05/2020,19,4818,290,183,18
Nordeste,BA,29,09/05/2020,19,5174,356,196,13
Nordeste,BA,29,10/05/2020,20,5558,384,202,6
Nordeste,BA,29,11/05/2020,20,5808,250,211,9
Nordeste,BA,29,12/05/2020,20,6204,396,225,14
Nordeste,BA,29,13/05/2020,20,6547,343,236,11
Nordeste,BA,29,14/05/2020,20,6955,408,262,26
Nordeste,BA,29,15/05/2020,20,8128,1173,281,19
Nordeste,BA,29,16/05/2020,20,8314,186,286,5
Nordeste,BA,29,17/05/2020,21,8443,129,295,9
Nordeste,BA,29,18/05/2020,21,8581,138,312,17
Nordeste,BA,29,19/05/2020,21,11013,2432,326,14
Nordeste,BA,29,20/05/2020,21,11197,184,362,36
Nordeste,BA,29,21/05/2020,21,11941,744,376,14
Nordeste,BA,29,22/05/2020,21,12557,616,399,23
Nordeste,BA,29,23/05/2020,21,13000,443,413,14
Nordeste,BA,29,24/05/2020,22,13899,899,460,47
Nordeste,BA,29,25/05/2020,22,14204,305,477,17
Nordeste,BA,29,26/05/2020,22,14566,362,495,18
Nordeste,BA,29,27/05/2020,22,15070,504,531,36
Nordeste,BA,29,28/05/2020,22,15963,893,570,39
Nordeste,BA,29,29/05/2020,22,16917,954,609,39
Nordeste,BA,29,30/05/2020,22,17626,709,638,29
Nordeste,BA,29,31/05/2020,23,18392,766,667,29
Nordeste,BA,29,01/06/2020,23,18898,506,701,34
Nordeste,BA,29,02/06/2020,23,21430,2532,736,35
Nordeste,BA,29,03/06/2020,23,22451,1021,762,26
Nordeste,BA,29,04/06/2020,23,23463,1012,790,28
Nordeste,BA,29,05/06/2020,23,26419,2956,819,29
Nordeste,BA,29,06/06/2020,23,27396,977,846,27
Nordeste,BA,29,07/06/2020,24,28250,854,879,33
Nordeste,BA,29,08/06/2020,24,28715,465,910,31
Nordeste,BA,29,09/06/2020,24,30481,1766,937,27
Nordeste,BA,29,10/06/2020,24,32685,2204,975,38
Nordeste,BA,29,11/06/2020,24,33891,1206,1013,38
Nordeste,BA,29,12/06/2020,24,34665,774,1039,26
Nordeste,BA,29,13/06/2020,24,35788,1123,1069,30
Nordeste,BA,29,14/06/2020,25,36401,613,1105,36
Nordeste,BA,29,15/06/2020,25,37620,1219,1145,40
Nordeste,BA,29,16/06/2020,25,39206,1586,1181,36
Nordeste,BA,29,17/06/2020,25,40926,1720,1222,41
Nordeste,BA,29,18/06/2020,25,41577,651,1263,41
Nordeste,BA,29,19/06/2020,25,43922,2345,1305,42
Nordeste,BA,29,20/06/2020,25,45304,1382,1350,45
Nordeste,BA,29,21/06/2020,26,46279,975,1391,41
Nordeste,BA,29,22/06/2020,26,47086,807,1441,50
Nordeste,BA,29,23/06/2020,26,49084,1998,1491,50
Nordeste,BA,29,24/06/2020,26,51931,2847,1541,50
Nordeste,BA,29,25/06/2020,26,54291,2360,1601,60
Nordeste,BA,29,26/06/2020,26,56422,2131,1642,41
Nordeste,BA,29,27/06/2020,26,65244,8822,1697,55
Nordeste,BA,29,28/06/2020,27,68495,3251,1748,51
Nordeste,BA,29,29/06/2020,27,69467,972,1800,52
Nordeste,BA,29,30/06/2020,27,73307,3840,1853,53
Nordeste,BA,29,01/07/2020,27,76485,3178,1902,49
Nordeste,BA,29,02/07/2020,27,79349,2864,1947,45
Nordeste,BA,29,03/07/2020,27,82314,2965,2001,54
Nordeste,BA,29,04/07/2020,27,85485,3171,2050,49
Nordeste,BA,29,05/07/2020,28,87048,1563,2107,57
Nordeste,BA,29,06/07/2020,28,88279,1231,2168,61
Nordeste,BA,29,07/07/2020,28,91954,3675,2216,48
Nordeste,BA,29,08/07/2020,28,95536,3582,2277,61
Nordeste,BA,29,09/07/2020,28,98319,2783,2328,51
Nordeste,BA,29,10/07/2020,28,101186,2867,2383,55
Nordeste,BA,29,11/07/2020,28,104188,3002,2436,53
Nordeste,BA,29,12/07/2020,29,105763,1575,2483,47
Nordeste,BA,29,13/07/2020,29,106891,1128,2535,52
Nordeste,BA,29,14/07/2020,29,110029,3138,2584,49
Nordeste,BA,29,15/07/2020,29,112993,2964,2638,54
Nordeste,BA,29,16/07/2020,29,116373,3380,2693,55
Nordeste,BA,29,17/07/2020,29,118657,2284,2738,45
Nordeste,BA,29,18/07/2020,29,120238,1581,2793,55
Nordeste,BA,29,19/07/2020,30,122169,1931,2840,47
Nordeste,BA,29,20/07/2020,30,123292,1123,2891,51
Nordeste,BA,29,21/07/2020,30,126844,3552,2936,45
Nordeste,BA,29,22/07/2020,30,133245,6401,2988,52
Nordeste,BA,29,23/07/2020,30,138358,5113,3044,56
Nordeste,BA,29,24/07/2020,30,142767,4409,3096,52
Nordeste,BA,29,25/07/2020,30,146399,3632,3140,44
Nordeste,BA,29,26/07/2020,31,148179,1780,3182,42
Nordeste,BA,29,27/07/2020,31,149109,930,3227,45
Nordeste,BA,29,28/07/2020,31,153313,4204,3270,43
Nordeste,BA,29,29/07/2020,31,157334,4021,3321,51
Nordeste,BA,29,30/07/2020,31,161630,4296,3391,70
Nordeste,BA,29,31/07/2020,31,166154,4524,3463,72
Nordeste,BA,29,01/08/2020,31,168926,2772,3517,54
Nordeste,BA,29,02/08/2020,32,170476,1550,3572,55
Nordeste,BA,29,03/08/2020,32,171391,915,3624,52
Nordeste,BA,29,04/08/2020,32,175389,3998,3678,54
Nordeste,BA,29,05/08/2020,32,179737,4348,3736,58
Nordeste,BA,29,06/08/2020,32,183690,3953,3789,53
Nordeste,BA,29,07/08/2020,32,187892,4202,3843,54
Nordeste,BA,29,08/08/2020,32,191401,3509,3899,56
Nordeste,BA,29,09/08/2020,33,193029,1628,3953,54
Nordeste,BA,29,10/08/2020,33,194097,1068,4011,58
Nordeste,BA,29,11/08/2020,33,198767,4670,4067,56
Nordeste,BA,29,12/08/2020,33,203020,4253,4135,68
Nordeste,BA,29,13/08/2020,33,206955,3935,4202,67
Nordeste,BA,29,14/08/2020,33,210993,4038,4271,69
Nordeste,BA,29,15/08/2020,33,214379,3386,4338,67
Nordeste,BA,29,16/08/2020,34,216030,1651,4406,68
Nordeste,BA,29,17/08/2020,34,217115,1085,4475,69
Nordeste,BA,29,18/08/2020,34,221041,3926,4542,67
Nordeste,BA,29,19/08/2020,34,224659,3618,4611,69
Nordeste,BA,29,20/08/2020,34,228596,3937,4685,74
Nordeste,BA,29,21/08/2020,34,229743,1147,4757,72
Nordeste,BA,29,22/08/2020,34,234204,4461,4832,75
Nordeste,BA,29,23/08/2020,35,236050,1846,4905,73
Nordeste,BA,29,24/08/2020,35,237208,1158,4981,76
Nordeste,BA,29,25/08/2020,35,240939,3731,5051,70
Nordeste,BA,29,26/08/2020,35,245021,4082,5116,65
Sudeste,MG,31,25/02/2020,9,0,0,0,0
Sudeste,MG,31,26/02/2020,9,0,0,0,0
Sudeste,MG,31,27/02/2020,9,0,0,0,0
Sudeste,MG,31,28/02/2020,9,0,0,0,0
Sudeste,MG,31,29/02/2020,9,0,0,0,0
Sudeste,MG,31,01/03/2020,10,0,0,0,0
Sudeste,MG,31,02/03/2020,10,0,0,0,0
Sudeste,MG,31,03/03/2020,10,0,0,0,0
Sudeste,MG,31,04/03/2020,10,0,0,0,0
Sudeste,MG,31,05/03/2020,10,0,0,0,0
Sudeste,MG,31,06/03/2020,10,0,0,0,0
Sudeste,MG,31,07/03/2020,10,0,0,0,0
Sudeste,MG,31,08/03/2020,11,1,1,0,0
Sudeste,MG,31,09/03/2020,11,1,0,0,0
Sudeste,MG,31,10/03/2020,11,1,0,0,0
Sudeste,MG,31,11/03/2020,11,1,0,0,0
Sudeste,MG,31,12/03/2020,11,1,0,0,0
Sudeste,MG,31,13/03/2020,11,2,1,0,0
Sudeste,MG,31,14/03/2020,11,2,0,0,0
Sudeste,MG,31,15/03/2020,12,2,0,0,0
Sudeste,MG,31,16/03/2020,12,5,3,0,0
Sudeste,MG,31,17/03/2020,12,7,2,0,0
Sudeste,MG,31,18/03/2020,12,15,8,0,0
Sudeste,MG,31,19/03/2020,12,29,14,0,0
Sudeste,MG,31,20/03/2020,12,35,6,0,0
Sudeste,MG,31,21/03/2020,12,38,3,0,0
Sudeste,MG,31,22/03/2020,13,83,45,0,0
Sudeste,MG,31,23/03/2020,13,128,45,0,0
Sudeste,MG,31,24/03/2020,13,130,2,0,0
Sudeste,MG,31,25/03/2020,13,133,3,0,0
Sudeste,MG,31,26/03/2020,13,153,20,0,0
Sudeste,MG,31,27/03/2020,13,189,36,0,0
Sudeste,MG,31,28/03/2020,13,205,16,0,0
Sudeste,MG,31,29/03/2020,14,231,26,0,0
Sudeste,MG,31,30/03/2020,14,261,30,1,1
Sudeste,MG,31,31/03/2020,14,275,14,2,1
Sudeste,MG,31,01/04/2020,14,314,39,3,1
Sudeste,MG,31,02/04/2020,14,370,56,4,1
Sudeste,MG,31,03/04/2020,14,397,27,6,2
Sudeste,MG,31,04/04/2020,14,430,33,6,0
Sudeste,MG,31,05/04/2020,15,498,68,6,0
Sudeste,MG,31,06/04/2020,15,525,27,9,3
Sudeste,MG,31,07/04/2020,15,559,34,11,2
Sudeste,MG,31,08/04/2020,15,614,55,14,3
Sudeste,MG,31,09/04/2020,15,655,41,15,1
Sudeste,MG,31,10/04/2020,15,698,43,17,2
Sudeste,MG,31,11/04/2020,15,750,52,17,0
Sudeste,MG,31,12/04/2020,16,806,56,20,3
Sudeste,MG,31,13/04/2020,16,815,9,23,3
Sudeste,MG,31,14/04/2020,16,884,69,27,4
Sudeste,MG,31,15/04/2020,16,903,19,30,3
Sudeste,MG,31,16/04/2020,16,958,55,33,3
Sudeste,MG,31,17/04/2020,16,1021,63,35,2
Sudeste,MG,31,18/04/2020,16,1077,56,39,4
Sudeste,MG,31,19/04/2020,17,1154,77,39,0
Sudeste,MG,31,20/04/2020,17,1189,35,41,2
Sudeste,MG,31,21/04/2020,17,1230,41,44,3
Sudeste,MG,31,22/04/2020,17,1283,53,47,3
Sudeste,MG,31,23/04/2020,17,1308,25,51,4
Sudeste,MG,31,24/04/2020,17,1419,111,54,3
Sudeste,MG,31,25/04/2020,17,1481,62,58,4
Sudeste,MG,31,26/04/2020,18,1548,67,61,3
Sudeste,MG,31,27/04/2020,18,1586,38,62,1
Sudeste,MG,31,28/04/2020,18,1649,63,71,9
Sudeste,MG,31,29/04/2020,18,1758,109,80,9
Sudeste,MG,31,30/04/2020,18,1827,69,82,2
Sudeste,MG,31,01/05/2020,18,1935,108,88,6
Sudeste,MG,31,02/05/2020,18,2023,88,88,0
Sudeste,MG,31,03/05/2020,19,2118,95,89,1
Sudeste,MG,31,04/05/2020,19,2347,229,90,1
Sudeste,MG,31,05/05/2020,19,2452,105,94,4
Sudeste,MG,31,06/05/2020,19,2605,153,97,3
Sudeste,MG,31,07/05/2020,19,2770,165,106,9
Sudeste,MG,31,08/05/2020,19,2943,173,111,5
Sudeste,MG,31,09/05/2020,19,3123,180,118,7
Sudeste,MG,31,10/05/2020,20,3237,114,119,1
Sudeste,MG,31,11/05/2020,20,3320,83,121,2
Sudeste,MG,31,12/05/2020,20,3435,115,127,6
Sudeste,MG,31,13/05/2020,20,3733,298,135,8
Sudeste,MG,31,14/05/2020,20,3950,217,139,4
Sudeste,MG,31,15/05/2020,20,4196,246,146,7
Sudeste,MG,31,16/05/2020,20,4474,278,150,4
Sudeste,MG,31,17/05/2020,21,4611,137,156,6
Sudeste,MG,31,18/05/2020,21,4695,84,161,5
Sudeste,MG,31,19/05/2020,21,4977,282,167,6
Sudeste,MG,31,20/05/2020,21,5286,309,177,10
Sudeste,MG,31,21/05/2020,21,5596,310,191,14
Sudeste,MG,31,22/05/2020,21,5995,399,201,10
Sudeste,MG,31,23/05/2020,21,6338,343,217,16
Sudeste,MG,31,24/05/2020,22,6668,330,226,9
Sudeste,MG,31,25/05/2020,22,6962,294,230,4
Sudeste,MG,31,26/05/2020,22,7516,554,234,4
Sudeste,MG,31,27/05/2020,22,8011,495,240,6
Sudeste,MG,31,28/05/2020,22,8686,675,255,15
Sudeste,MG,31,29/05/2020,22,9232,546,257,2
Sudeste,MG,31,30/05/2020,22,9630,398,263,6
Sudeste,MG,31,31/05/2020,23,10464,834,271,8
Sudeste,MG,31,01/06/2020,23,10670,206,278,7
Sudeste,MG,31,02/06/2020,23,10939,269,289,11
Sudeste,MG,31,03/06/2020,23,12010,1071,306,17
Sudeste,MG,31,04/06/2020,23,13034,1024,323,17
Sudeste,MG,31,05/06/2020,23,13995,961,344,21
Sudeste,MG,31,06/06/2020,23,14939,944,368,24
Sudeste,MG,31,07/06/2020,24,15703,764,376,8
Sudeste,MG,31,08/06/2020,24,15883,180,380,4
Sudeste,MG,31,09/06/2020,24,16102,219,399,19
Sudeste,MG,31,10/06/2020,24,17501,1399,409,10
Sudeste,MG,31,11/06/2020,24,18448,947,431,22
Sudeste,MG,31,12/06/2020,24,20106,1658,446,15
Sudeste,MG,31,13/06/2020,24,20614,508,454,8
Sudeste,MG,31,14/06/2020,25,21381,767,475,21
Sudeste,MG,31,15/06/2020,25,21728,347,481,6
Sudeste,MG,31,16/06/2020,25,22024,296,502,21
Sudeste,MG,31,17/06/2020,25,23347,1323,537,35
Sudeste,MG,31,18/06/2020,25,24906,1559,570,33
Sudeste,MG,31,19/06/2020,25,26052,1146,600,30
Sudeste,MG,31,20/06/2020,25,27305,1253,636,36
Sudeste,MG,31,21/06/2020,26,27641,336,661,25
Sudeste,MG,31,22/06/2020,26,28918,1277,688,27
Sudeste,MG,31,23/06/2020,26,29897,979,720,32
Sudeste,MG,31,24/06/2020,26,31343,1446,771,51
Sudeste,MG,31,25/06/2020,26,32769,1426,806,35
Sudeste,MG,31,26/06/2020,26,38891,6122,833,27
Sudeste,MG,31,27/06/2020,26,40966,2075,882,49
Sudeste,MG,31,28/06/2020,27,42741,1775,899,17
Sudeste,MG,31,29/06/2020,27,43864,1123,940,41
Sudeste,MG,31,30/06/2020,27,45001,1137,965,25
Sudeste,MG,31,01/07/2020,27,47584,2583,1007,42
Sudeste,MG,31,02/07/2020,27,50707,3123,1059,52
Sudeste,MG,31,03/07/2020,27,53351,2644,1110,51
Sudeste,MG,31,04/07/2020,27,55958,2607,1183,73
Sudeste,MG,31,05/07/2020,28,58283,2325,1201,18
Sudeste,MG,31,06/07/2020,28,59626,1343,1230,29
Sudeste,MG,31,07/07/2020,28,60897,1271,1282,52
Sudeste,MG,31,08/07/2020,28,64035,3138,1355,73
Sudeste,MG,31,09/07/2020,28,66864,2829,1445,90
Sudeste,MG,31,10/07/2020,28,70086,3222,1504,59
Sudeste,MG,31,11/07/2020,28,73813,3727,1550,46
Sudeste,MG,31,12/07/2020,29,75851,2038,1576,26
Sudeste,MG,31,13/07/2020,29,76822,971,1615,39
Sudeste,MG,31,14/07/2020,29,78643,1821,1688,73
Sudeste,MG,31,15/07/2020,29,82010,3367,1752,64
Sudeste,MG,31,16/07/2020,29,84470,2460,1834,82
Sudeste,MG,31,17/07/2020,29,87271,2801,1904,70
Sudeste,MG,31,18/07/2020,29,90875,3604,1964,60
Sudeste,MG,31,19/07/2020,30,92972,2097,1982,18
Sudeste,MG,31,20/07/2020,30,94132,1160,2004,22
Sudeste,MG,31,21/07/2020,30,95566,1434,2071,67
Sudeste,MG,31,22/07/2020,30,98741,3175,2166,95
Sudeste,MG,31,23/07/2020,30,102568,3827,2238,72
Sudeste,MG,31,24/07/2020,30,106812,4244,2315,77
Sudeste,MG,31,25/07/2020,30,110093,3281,2404,89
Sudeste,MG,31,26/07/2020,31,112571,2478,2429,25
Sudeste,MG,31,27/07/2020,31,113718,1147,2461,32
Sudeste,MG,31,28/07/2020,31,116645,2927,2551,90
Sudeste,MG,31,29/07/2020,31,119394,2749,2608,57
Sudeste,MG,31,30/07/2020,31,123415,4021,2692,84
Sudeste,MG,31,31/07/2020,31,127106,3691,2769,77
Sudeste,MG,31,01/08/2020,31,129985,2879,2861,92
Sudeste,MG,31,02/08/2020,32,132801,2816,2891,30
Sudeste,MG,31,03/08/2020,32,133743,942,2894,3
Sudeste,MG,31,04/08/2020,32,135728,1985,2894,0
Sudeste,MG,31,05/08/2020,32,139661,3933,3195,301
Sudeste,MG,31,06/08/2020,32,142828,3167,3304,109
Sudeste,MG,31,07/08/2020,32,147323,4495,3381,77
Sudeste,MG,31,08/08/2020,32,150723,3400,3449,68
Sudeste,MG,31,09/08/2020,33,153927,3204,3537,88
Sudeste,MG,31,10/08/2020,33,155075,1148,3597,60
